"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"306",-122.25,76.750007823,7,11191.502511183,351.500046938,-265.500070407,90.999976531
"307",-120.75,76.750007823,7,11439.2016334424,358.8000093876,-272.8000563256,99.3999248991999
"308",-119.25,76.750007823,7,11645.3752229555,362.9999647965,-280.12501760175,107.374953062
"309",-117.75,76.750007823,7,11780.8748063807,366.624976531,-284.5000117345,101.75
"310",-116.25,76.750007823,7.08333333333333,11834.0832081653,367.416596259667,-286.750007823,95.4165884366666
"311",-114.75,76.750007823,8.25,12086.748052073,384.7498474515,-284.7500117345,90.2499647965
"312",-113.25,76.750007823,8.5,12487,403.5,-287.5,84.5
"313",-111.75,76.750007823,10,13266,435.5,-296.5,76.5
"314",-110.25,76.750007823,11,13662.000281628,462.999953062,-287.000093876,72
"315",-108.75,76.750007823,10,12949.5996338836,433.1999718372,-284.3999906124,69.1999718372
"316",-105.75,76.750007823,9,11345.00046938,362.999906124,-274.000093876,74.000046938
"317",-104.25,76.750007823,9.66666666666667,11536.99890478,375.999906124,-274.333348979333,81.000031292
"318",-102.75,76.750007823,9.5,11610.999084709,382.999882655,-281.500023469,101.500046938
"319",-101.25,76.750007823,10,11521.999358514,380.333270749333,-278.333395917333,109.000125168
"320",-99.75,76.750007823,10.2500117345,11391.2514198745,377.5000586725,-275.749953062,117.2498239825
"321",-98.25,76.750007823,10.3333333333333,11238.3333176873,374.000015646,-270.999984354,122.999968708
"322",-96.75,76.750007823,11,11071.999131647,365.999812248,-267.000140814,127.500117345
"323",-95.25,76.750007823,11.4,11348.1991926664,387.1998497984,-267.4000093876,136.7998779612
"324",-93.75,76.750007823,11.8333333333333,12238.500508495,432.333356802333,-269.833294218333,130.499898301
"325",-92.25,76.750007823,11.999968708,13248.99890478,477.333208165333,-273.000203398,128.333693191334
"326",-90.75,76.750007823,11.6666744896667,13934.002472068,499.500101699,-279.833302041333,123.333176873333
"327",-89.25,76.750007823,11.6666744896667,14000.3332551033,500.333348979333,-280.999859186,123.166298985666
"328",-87.75,76.750007823,11.6666588436667,13875.50187752,493.500046938,-281.166744896667,129.166760542667
"329",-86.25,76.750007823,10.75,13962.1294649773,495.2501290795,-287.6251290795,151.7501994865
"330",-84.75,76.750007823,10.714265598,13942.1465920666,496.285774634571,-285.286002619143,154.286425061143
"331",-83.25,76.750007823,10.999992177,13995.1720801827,501.333411563333,-279.833661899333,142.667190807667
"332",-81.75,76.750007823,11.0000067054286,13995.0018708146,502.428625072,-279.857102624571,152.285251611143
"333",-80.25,76.750007823,10.8888784582222,13623.4472450784,485.888956688222,-286.333489793333,185.666870064667
"334",-78.75,76.750007823,10.8571495625714,12756.285734402,451.285734402,-271.999912829429,154.999704961143
"335",-77.25,76.750007823,11.5,11898,417.5,-259,141
"336",-72.75,76.750007823,11,9996,343,-228,179
"337",-71.25,76.750007823,12.5,9565.5,330.5,-206.5,148.5
"338",-69.75,76.750007823,13.3999812248,8507.604599924,293.0001314264,-182.0002440776,154.4004787676
"339",-68.25,76.750007823,12.6666197286666,8383.00794295267,287.444616550444,-181.222806339556,177.445925599112
"340",-66.75,76.750007823,12.1110589577777,8520.22906995489,292.444569612444,-190.222811554889,213.55704714089
"341",-65.25,76.750007823,11.66664059,8993.5634932929,308.333495008667,-205.222670740889,248.223187058889
"342",-63.75,76.750007823,11.4444287984444,10307.0058463887,347.66679705,-237.889144440222,298.000511102667
"343",-62.25,76.750007823,10.9999895693333,11673.5617148642,386.000151244667,-263.778059405778,331.556176180223
"344",-60.75,76.750007823,10.8888471662222,12340.2330388236,398.666864849333,-256.556134457556,299.779180702445
"345",-59.25,76.750007823,8.55553469422221,12923.7882136598,405.66687528,-259.6671882,330.22371902289
"346",-57.75,76.750007823,6.99998956933333,13110.8985737629,402.222383897556,-267.667167338667,380.001559384667
"347",-56.25,76.750007823,7.66663537466665,12197.6749068933,372.777939453111,-274.111559629778,426.445863015112
"348",-54.75,76.750007823,8.33331247199999,11193.5612872069,343.333474147333,-282.778189789111,476.668033084001
"349",-53.25,76.750007823,8.77775691644443,10988.5598529902,342.000104306667,-289.666927433333,521.778528785778
"350",-51.75,76.750007823,8.33332290266666,11195.2262901822,351.333448070667,-292.333609746,550.111809965778
"351",-50.25,76.750007823,8.333328118,11338.1152573011,363.111210202445,-296.111319724445,583.333818359333
"352",-48.75,76.750007823,8.33333333333333,11454.5583144669,370.555618139556,-302.889071425556,634.333583669333
"353",-47.25,76.750007823,8.333328118,11560.7804219518,379.333380271333,-308.555701584889,676.111163264444
"354",-45.75,76.750007823,8.88888888888889,11563.5583144669,383.333416778667,-311.555654646889,702.999780956
"355",-44.25,76.750007823,9,11462.4465305778,385.222295236889,-313.555612924222,724.444095017111
"356",-42.75,76.750007823,9.22222222222222,11314.6682625587,386.666687528,-314.444486167111,741.332874384
"357",-41.25,76.750007823,9.77778299311111,11201.3351013313,384.000041722667,-314.555612924222,756.888304771555
"358",-39.75,76.750007823,10,11089.2240058662,380.666708389333,-314.111168479778,759.110537424444
"359",-38.25,76.750007823,10.4444600904445,10925.5577251342,375.777819500444,-312.444501813111,764.110453979111
"360",-36.75,76.750007823,11,10775.2246890749,369.888941042222,-310.333390702,767.554773255555
"361",-35.25,76.750007823,11.3333333333333,10641.4468226364,364.333380271333,-307.888935826889,761.554846270222
"362",-33.75,76.750007823,11.6666823126667,10526.0023416847,357.000083445333,-305.222263944889,758.665686183999
"363",-32.25,76.750007823,12,10510.6681634673,352.000026076667,-305.444413152444,757.332066007333
"364",-30.75,76.750007823,13.1111215417778,10480.5579754702,347.888951472889,-305.999984354,745.109697755777
"365",-29.25,76.750007823,18.2222170068889,10435.2249759182,357.66671882,-315.666651020667,676.887684146888
"366",-27.75,76.750007823,19.1111058957778,10440.4470677571,355.111184125778,-316.444460090444,650.443521330444
"367",-26.25,76.750007823,19.3333333333333,10381.2244283082,349.333395917333,-315.999906124,637.665305464666
"368",-24.75,76.750007823,19.666656236,10247.7821325811,338.777949883778,-277.000245120667,447.111319724445
"369",-23.25,76.750007823,19.8888784582222,10012.5592427962,325.777913376445,-230.000083445333,263.444095017111
"370",-21.75,76.750007823,20.2221961455555,9897.89214847223,320.111173695111,-219.111163264444,215.555367803555
"371",-20.25,76.750007823,19.4,10189.6000844884,331.5999624496,-231.1994085812,228.198310231999
"372",-18.75,76.750007823,18.6,10473.6011077368,353.8000187752,-205.3998404108,178.9993522556
"373",14.25,76.750007823,19.5,5831.999647965,201.5,-87.0000938760001,412.500070407
"374",15.75,76.750007823,18.7999906124,6147.4005257056,213.1999718372,-108.7996338836,372.598422883199
"375",17.25,76.750007823,19.125,5995.7498239825,209.624953062,-98.000070407,320.499929593
"376",21.75,76.750007823,NA,NA,NA,NA,NA
"377",23.25,76.750007823,22,4896,181,-62,369
"378",60.75,76.750007823,16,6851,277,-126,261
"379",62.25,76.750007823,16.3333333333333,6664,269,-120,246.666666666667
"380",63.75,76.750007823,16.6666666666667,6334,257.333333333333,-117.666666666667,242
"381",65.25,76.750007823,16.6666823126667,5980.66593130467,243.999890478,-117.666009534666,246.332066007333
"382",66.75,76.750007823,17.3333411563333,5597.66464833267,223.333239457333,-99.1665727906666,224.499835717
"383",68.25,76.750007823,17.0000093876,5350.9990330772,219.6000093876,-93.1998779611999,217.3996808216
"384",89.25,76.750007823,NA,NA,NA,NA,NA
"385",90.75,76.750007823,NA,NA,NA,NA,NA
"386",95.25,76.750007823,17,12691,462,-250,233
"387",96.75,76.750007823,17,12543.3333333333,456,-247.333333333333,220.666666666667
"388",98.25,76.750007823,NA,NA,NA,NA,NA
"389",99.75,76.750007823,17,12505.996933384,454.666557144667,-245.333302041333,247.666525852667
"390",101.25,76.750007823,17.6000093876,12159.3942172384,440.1998216356,-242.9999436744,256.7996526588
"391",102.75,76.750007823,18.1111163264444,11679.7720565571,423.222008393555,-242.444418367778,261.110912928444
"392",104.25,76.750007823,18.333343764,11459.9923282447,416.999692295333,-240.999916554667,266.221951024889
"393",105.75,76.750007823,17.875,11799.9943967762,430.37475944275,-245.49999413275,263.374929593
"394",107.25,76.750007823,16.6000093876,12494.596432712,457.599812248,-248.8000187752,255.399906124
"395",108.75,76.750007823,16,13020.9973127995,476.249882655,-258.999741841,259.4992607265
"396",110.25,76.750007823,15.25,13642.4971954545,496.749906124,-265.749788779,245.999413275
"397",111.75,76.750007823,15,14092.2469372955,512.249882655,-264.7499647965,216.4998709205
"398",113.25,76.750007823,15,14548.997934728,527.999929593,-272,202.500023469
"399",138.75,76.750007823,NA,NA,NA,NA,NA
"400",149.25,76.750007823,NA,NA,NA,NA,NA
"401",152.25,76.750007823,NA,NA,NA,NA,NA
"402",-122.25,75.250007823,NA,NA,NA,NA,NA
"403",-120.75,75.250007823,8,11390,361,-267,107
"404",-119.25,75.250007823,7.5,11617,371,-273.5,115.5
"405",-117.75,75.250007823,8.33333333333333,11984.3317687333,385.666604082667,-277.333333333333,115.99992177
"406",-116.25,75.250007823,8.33332551033333,12149.3302745403,392.999804425,-284.000070407,116.333395917333
"407",-114.75,75.250007823,8.49998435399999,12284.1618789907,398.499726195,-289.833435032333,114.000164283
"408",-113.25,75.250007823,9.55555555555556,12943.2204803009,429.222097054222,-289.222243083555,99.8888575968889
"409",-111.75,75.250007823,10.49999413275,13643.874272461,460.124929593,-287.87507627425,84.87504107075
"410",-110.25,75.250007823,10.8571428571429,13811.28625072,469.285747812857,-286.285707580286,75.1428370265714
"411",-108.75,75.250007823,9.83333333333333,13137.997684392,443.999913947,-281.333356802333,69.8333489793333
"412",-107.25,75.250007823,9.33332551033333,12279.3297347533,410.999827894,-274.333231634333,66.9998748319999
"413",-105.75,75.250007823,8.99998826549999,11873.995681704,395.4998005135,-268.000023469,61.0000586725
"414",-104.25,75.250007823,10,12265.994461316,421.999624496,-271.999906124,70.9999061239999
"415",-102.75,75.250007823,10,11761,394,-278,99
"416",-101.25,75.250007823,10.3333176873333,11583.3317687333,387.999874832,-276.000109522,107.000109522
"417",-99.75,75.250007823,10.000007823,11309.6678166477,379.333317687333,-271.833325510333,114.166635374667
"418",-98.25,75.250007823,10.499992177,11257.1668465957,381.333294218333,-268.833356802333,122.000046938
"419",-96.75,75.250007823,NA,NA,NA,NA,NA
"420",-95.25,75.250007823,12,12119.6627551667,441.499804425,-262.499953062,142.333184696333
"421",-93.75,75.250007823,11.9999882655,12677.2458107835,466.9997535755,-265.750070407,144.5001056105
"422",-92.25,75.250007823,12,13494.9983923735,494.2498943895,-271.000023469,136.4999882655
"423",-90.75,75.250007823,11.5555607708889,13637.8886907062,497.444402721778,-274.000031292,138.555539909556
"424",-89.25,75.250007823,11.62500586725,13689.8747829117,496.99998239825,-274.49986505325,140.62457169075
"425",-87.75,75.250007823,12,13447.6676367187,488.166658843667,-268.333474147333,141.166862241667
"426",-86.25,75.250007823,11.6666588436667,13219.6680435147,480.666635374667,-267.666658843667,160.499820071
"427",-84.75,75.250007823,11.1666744896667,13047.6696863447,475.666705781667,-266.000125168,181.666776188667
"428",-83.25,75.250007823,10.375,13214.0020770065,478.87500586725,-277.37512321225,224.62512321225
"429",-81.75,75.250007823,9.77778820844445,13421.1119299184,481.888909750222,-292.888815874222,266.999520189333
"430",-80.25,75.250007823,11.1666979586667,13173.3312915303,477,-270.832856130333,198.164953429666
"431",-78.75,75.250007823,12,12778,460,-257,140
"432",-66.75,75.250007823,NA,NA,NA,NA,NA
"433",-59.25,75.250007823,11.5,11559.506665196,378.500117345,-197.000281628,181.500586725
"434",-57.75,75.250007823,10.1666431976667,11214.6801144037,363.833638430333,-206.667089108667,248.667480258667
"435",-56.25,75.250007823,9.99998956933333,10759.5636132456,349.333448070667,-214.000307704667,300.111669151778
"436",-54.75,75.250007823,9.55555555555556,10694.1124827438,339.888862812222,-233.778028113778,375.555983212889
"437",-53.25,75.250007823,9.22222743755556,10622.2227020329,333.666666666667,-249.777934237778,452.111126757111
"438",-51.75,75.250007823,9.11112154177778,10587.4473963231,331.666760542667,-263.333458501333,530.333208165333
"439",-50.25,75.250007823,9.33333333333333,10602.3369371287,336.000172106,-266.666765758,562.444214969778
"440",-48.75,75.250007823,9.22221700688888,10801.8920598116,348.666823126667,-274.555649431556,618.666426761333
"441",-47.25,75.250007823,9,11050.3364364567,364.000109522,-286.333416778667,697.888487308222
"442",-45.75,75.250007823,8.77778820844445,11157.4461185664,372.222274375556,-295.444496597778,771.777094569111
"443",-44.25,75.250007823,9,11104.6688205993,373.444538320444,-302.888951472889,841.554841054888
"444",-42.75,75.250007823,9,10967.2246160602,374.555654646889,-306.444517459111,890.777042415777
"445",-41.25,75.250007823,9,10797.2249654876,372.555649431556,-307.00007823,921.776927678444
"446",-39.75,75.250007823,9.44446009044445,10601.7802915684,368.888961903556,-304.888935826889,936.221100925555
"447",-38.25,75.250007823,10,10394.1146888298,363.222342174889,-302.111178910444,944.998899564666
"448",-36.75,75.250007823,10.4444600904445,10203.8923883776,357.666739681333,-299.555612924222,952.110041967777
"449",-35.25,75.250007823,11,10040.3370414353,351.222295236889,-297.222295236889,956.998977794666
"450",-33.75,75.250007823,11.2222222222222,9902.44907566045,342.111241494445,-294.333463716667,957.110370533777
"451",-32.25,75.250007823,11.9999791386667,9830.671303098,333.777876869111,-292.000172106,959.110542639777
"452",-30.75,75.250007823,13.0000052153333,9774.89397905422,327.889024487556,-291.333547162,936.555284358222
"453",-29.25,75.250007823,19.1111058957778,9665.44996226712,335.333505439333,-297.777970745111,832.999551481333
"454",-27.75,75.250007823,20.2222117915555,9600.78344162978,331.333479362667,-290.889107932889,767.221883225555
"455",-26.25,75.250007823,20.5555503402222,9513.11671759445,323.111251925111,-285.333547162,718.888602045555
"456",-24.75,75.250007823,21.1110902497778,9481.56056749089,318.444585258445,-281.222274375556,667.221304323555
"457",-23.25,75.250007823,21.333328118,9428.44757364445,313.444507028444,-262.221977101555,544.442415679777
"458",-21.75,75.250007823,21.2222170068889,9242.11768243111,308.666812696,-223.111846473111,365.668664139334
"459",-20.25,75.250007823,20.8749882655,9111.5024994485,307.37504107075,-201.000023469,289.9995188855
"460",-18.75,75.250007823,19.5,8496,295.5,-151,222
"461",-17.25,75.250007823,NA,NA,NA,NA,NA
"462",56.25,75.250007823,18,7037.992677672,298.999718372,-146.998497983999,404.995775579998
"463",57.75,75.250007823,16.999992177,7192.16512553567,305.999960885,-150.999976531,390.666518029667
"464",59.25,75.250007823,15.9999947846667,7359.44404286378,309.666656236,-146.667026524667,345.112034225112
"465",60.75,75.250007823,15.0000134108572,7223.14137524314,294.714238776286,-149.999704961143,324.856445492571
"466",62.25,75.250007823,15.0000117345,6837.7466791365,275.999882655,-146.0001994865,307.25046938
"467",63.75,75.250007823,15.999984354,6497.32926537333,265.333145581333,-115.001032636001,238.668825814668
"468",65.25,75.250007823,16.3333333333333,6113.33333333333,251,-106.666666666667,225.333333333333
"469",66.75,75.250007823,NA,NA,NA,NA,NA
"470",81.75,75.250007823,NA,NA,NA,NA,NA
"471",83.25,75.250007823,NA,NA,NA,NA,NA
"472",84.75,75.250007823,14,11167,410,-218,259
"473",86.25,75.250007823,15,11342.5,417.5,-218.5,249.5
"474",87.75,75.250007823,15,11670.6599545327,428.999796602,-226.999874832,258.99976531
"475",89.25,75.250007823,15,11570.492677672,425.999734018,-230.999859186,257.999546266
"476",90.75,75.250007823,15,11739.99186408,433.166377215667,-236.499937416,264.333004767333
"477",92.25,75.250007823,15.2857276965714,11995.2789552137,441.99976531,-244.428470847143,271.713890094
"478",93.75,75.250007823,16,12399.7732873758,455.888690706222,-249.555399095555,270.777266675111
"479",95.25,75.250007823,16.0000052153333,12963.9961250073,473.110985943111,-250.000036507333,263.444376645111
