species,x,y
VulpesVulpes,-114.75,42.250007823
VulpesVulpes,-113.25,42.250007823
VulpesVulpes,-111.75,42.250007823
VulpesVulpes,-110.25,42.250007823
VulpesVulpes,-108.75,42.250007823
VulpesVulpes,-107.25,42.250007823
VulpesVulpes,-105.75,42.250007823
VulpesVulpes,-104.25,42.250007823
VulpesVulpes,-102.75,42.250007823
VulpesVulpes,-101.25,42.250007823
VulpesVulpes,-99.75,42.250007823
VulpesVulpes,-98.25,42.250007823
VulpesVulpes,-96.75,42.250007823
VulpesVulpes,-95.25,42.250007823
VulpesVulpes,-93.75,42.250007823
VulpesVulpes,-92.25,42.250007823
VulpesVulpes,-90.75,42.250007823
VulpesVulpes,-89.25,42.250007823
VulpesVulpes,-87.75,42.250007823
VulpesVulpes,-86.25,42.250007823
VulpesVulpes,-84.75,42.250007823
VulpesVulpes,-83.25,42.250007823
VulpesVulpes,-81.75,42.250007823
VulpesVulpes,-80.25,42.250007823
VulpesVulpes,-78.75,42.250007823
VulpesVulpes,-77.25,42.250007823
VulpesVulpes,-75.75,42.250007823
VulpesVulpes,-74.25,42.250007823
VulpesVulpes,-72.75,42.250007823
VulpesVulpes,-71.25,42.250007823
VulpesVulpes,-8.25,42.250007823
VulpesVulpes,-6.75,42.250007823
VulpesVulpes,-5.25,42.250007823
VulpesVulpes,-3.75,42.250007823
VulpesVulpes,-2.25,42.250007823
VulpesVulpes,-0.75,42.250007823
VulpesVulpes,0.75,42.250007823
VulpesVulpes,2.25,42.250007823
VulpesVulpes,8.25,42.250007823
VulpesVulpes,9.75,42.250007823
VulpesVulpes,11.25,42.250007823
VulpesVulpes,12.75,42.250007823
VulpesVulpes,14.25,42.250007823
VulpesVulpes,15.75,42.250007823
VulpesVulpes,18.75,42.250007823
VulpesVulpes,20.25,42.250007823
VulpesVulpes,21.75,42.250007823
VulpesVulpes,23.25,42.250007823
VulpesVulpes,24.75,42.250007823
VulpesVulpes,26.25,42.250007823
VulpesVulpes,27.75,42.250007823
VulpesVulpes,32.25,42.250007823
VulpesVulpes,33.75,42.250007823
VulpesVulpes,35.25,42.250007823
VulpesVulpes,41.25,42.250007823
VulpesVulpes,42.75,42.250007823
VulpesVulpes,44.25,42.250007823
VulpesVulpes,45.75,42.250007823
VulpesVulpes,47.25,42.250007823
VulpesVulpes,48.75,42.250007823
VulpesVulpes,53.25,42.250007823
VulpesVulpes,54.75,42.250007823
VulpesVulpes,56.25,42.250007823
VulpesVulpes,57.75,42.250007823
VulpesVulpes,59.25,42.250007823
VulpesVulpes,60.75,42.250007823
VulpesVulpes,62.25,42.250007823
VulpesVulpes,63.75,42.250007823
VulpesVulpes,65.25,42.250007823
VulpesVulpes,66.75,42.250007823
VulpesVulpes,68.25,42.250007823
VulpesVulpes,69.75,42.250007823
VulpesVulpes,71.25,42.250007823
VulpesVulpes,72.75,42.250007823
VulpesVulpes,74.25,42.250007823
VulpesVulpes,75.75,42.250007823
VulpesVulpes,77.25,42.250007823
VulpesVulpes,78.75,42.250007823
VulpesVulpes,80.25,42.250007823
VulpesVulpes,81.75,42.250007823
VulpesVulpes,83.25,42.250007823
VulpesVulpes,84.75,42.250007823
VulpesVulpes,86.25,42.250007823
VulpesVulpes,87.75,42.250007823
VulpesVulpes,89.25,42.250007823
VulpesVulpes,90.75,42.250007823
VulpesVulpes,92.25,42.250007823
VulpesVulpes,93.75,42.250007823
VulpesVulpes,95.25,42.250007823
VulpesVulpes,96.75,42.250007823
VulpesVulpes,98.25,42.250007823
VulpesVulpes,99.75,42.250007823
VulpesVulpes,101.25,42.250007823
VulpesVulpes,102.75,42.250007823
VulpesVulpes,104.25,42.250007823
VulpesVulpes,105.75,42.250007823
VulpesVulpes,107.25,42.250007823
VulpesVulpes,108.75,42.250007823
VulpesVulpes,110.25,42.250007823
VulpesVulpes,111.75,42.250007823
VulpesVulpes,113.25,42.250007823
VulpesVulpes,114.75,42.250007823
VulpesVulpes,116.25,42.250007823
VulpesVulpes,117.75,42.250007823
VulpesVulpes,119.25,42.250007823
VulpesVulpes,120.75,42.250007823
VulpesVulpes,122.25,42.250007823
VulpesVulpes,123.75,42.250007823
VulpesVulpes,125.25,42.250007823
VulpesVulpes,126.75,42.250007823
VulpesVulpes,128.25,42.250007823
VulpesVulpes,129.75,42.250007823
VulpesVulpes,131.25,42.250007823
VulpesVulpes,140.25,42.250007823
VulpesVulpes,141.75,42.250007823
VulpesVulpes,143.25,42.250007823
VulpesVulpes,-122.25,40.750007823
VulpesVulpes,-120.75,40.750007823
VulpesVulpes,-113.25,40.750007823
VulpesVulpes,-111.75,40.750007823
VulpesVulpes,-110.25,40.750007823
VulpesVulpes,-108.75,40.750007823
VulpesVulpes,-107.25,40.750007823
VulpesVulpes,-105.75,40.750007823
VulpesVulpes,-104.25,40.750007823
VulpesVulpes,-102.75,40.750007823
VulpesVulpes,-101.25,40.750007823
VulpesVulpes,-99.75,40.750007823
VulpesVulpes,-98.25,40.750007823
VulpesVulpes,-96.75,40.750007823
VulpesVulpes,-95.25,40.750007823
VulpesVulpes,-93.75,40.750007823
VulpesVulpes,-92.25,40.750007823
VulpesVulpes,-90.75,40.750007823
VulpesVulpes,-89.25,40.750007823
VulpesVulpes,-87.75,40.750007823
VulpesVulpes,-86.25,40.750007823
VulpesVulpes,-84.75,40.750007823
VulpesVulpes,-83.25,40.750007823
VulpesVulpes,-81.75,40.750007823
VulpesVulpes,-80.25,40.750007823
VulpesVulpes,-78.75,40.750007823
VulpesVulpes,-77.25,40.750007823
VulpesVulpes,-75.75,40.750007823
VulpesVulpes,-74.25,40.750007823
VulpesVulpes,-72.75,40.750007823
VulpesVulpes,-8.25,40.750007823
VulpesVulpes,-6.75,40.750007823
VulpesVulpes,-5.25,40.750007823
VulpesVulpes,-3.75,40.750007823
VulpesVulpes,-2.25,40.750007823
VulpesVulpes,-0.75,40.750007823
VulpesVulpes,0.75,40.750007823
VulpesVulpes,2.25,40.750007823
VulpesVulpes,8.25,40.750007823
VulpesVulpes,9.75,40.750007823
VulpesVulpes,14.25,40.750007823
VulpesVulpes,15.75,40.750007823
VulpesVulpes,17.25,40.750007823
VulpesVulpes,18.75,40.750007823
VulpesVulpes,20.25,40.750007823
VulpesVulpes,21.75,40.750007823
VulpesVulpes,23.25,40.750007823
VulpesVulpes,24.75,40.750007823
VulpesVulpes,26.25,40.750007823
VulpesVulpes,27.75,40.750007823
VulpesVulpes,29.25,40.750007823
VulpesVulpes,30.75,40.750007823
VulpesVulpes,32.25,40.750007823
VulpesVulpes,33.75,40.750007823
VulpesVulpes,35.25,40.750007823
VulpesVulpes,36.75,40.750007823
VulpesVulpes,38.25,40.750007823
VulpesVulpes,39.75,40.750007823
VulpesVulpes,41.25,40.750007823
VulpesVulpes,42.75,40.750007823
VulpesVulpes,44.25,40.750007823
VulpesVulpes,45.75,40.750007823
VulpesVulpes,47.25,40.750007823
VulpesVulpes,48.75,40.750007823
VulpesVulpes,53.25,40.750007823
VulpesVulpes,54.75,40.750007823
VulpesVulpes,56.25,40.750007823
VulpesVulpes,57.75,40.750007823
VulpesVulpes,59.25,40.750007823
VulpesVulpes,60.75,40.750007823
VulpesVulpes,62.25,40.750007823
VulpesVulpes,63.75,40.750007823
VulpesVulpes,65.25,40.750007823
VulpesVulpes,66.75,40.750007823
VulpesVulpes,68.25,40.750007823
VulpesVulpes,69.75,40.750007823
VulpesVulpes,71.25,40.750007823
VulpesVulpes,72.75,40.750007823
VulpesVulpes,74.25,40.750007823
VulpesVulpes,75.75,40.750007823
VulpesVulpes,77.25,40.750007823
VulpesVulpes,78.75,40.750007823
VulpesVulpes,80.25,40.750007823
VulpesVulpes,81.75,40.750007823
VulpesVulpes,83.25,40.750007823
VulpesVulpes,84.75,40.750007823
VulpesVulpes,86.25,40.750007823
VulpesVulpes,87.75,40.750007823
VulpesVulpes,89.25,40.750007823
VulpesVulpes,90.75,40.750007823
VulpesVulpes,92.25,40.750007823
VulpesVulpes,93.75,40.750007823
VulpesVulpes,95.25,40.750007823
VulpesVulpes,96.75,40.750007823
VulpesVulpes,98.25,40.750007823
VulpesVulpes,99.75,40.750007823
VulpesVulpes,101.25,40.750007823
VulpesVulpes,102.75,40.750007823
VulpesVulpes,104.25,40.750007823
VulpesVulpes,105.75,40.750007823
VulpesVulpes,107.25,40.750007823
VulpesVulpes,108.75,40.750007823
VulpesVulpes,110.25,40.750007823
VulpesVulpes,111.75,40.750007823
VulpesVulpes,113.25,40.750007823
VulpesVulpes,114.75,40.750007823
VulpesVulpes,116.25,40.750007823
VulpesVulpes,117.75,40.750007823
VulpesVulpes,119.25,40.750007823
VulpesVulpes,120.75,40.750007823
VulpesVulpes,122.25,40.750007823
VulpesVulpes,123.75,40.750007823
VulpesVulpes,125.25,40.750007823
VulpesVulpes,126.75,40.750007823
VulpesVulpes,128.25,40.750007823
VulpesVulpes,129.75,40.750007823
VulpesVulpes,140.25,40.750007823
VulpesVulpes,141.75,40.750007823
VulpesVulpes,-122.25,39.250007823
VulpesVulpes,-120.75,39.250007823
VulpesVulpes,-111.75,39.250007823
VulpesVulpes,-110.25,39.250007823
VulpesVulpes,-108.75,39.250007823
VulpesVulpes,-107.25,39.250007823
VulpesVulpes,-105.75,39.250007823
VulpesVulpes,-104.25,39.250007823
VulpesVulpes,-102.75,39.250007823
VulpesVulpes,-101.25,39.250007823
VulpesVulpes,-99.75,39.250007823
VulpesVulpes,-98.25,39.250007823
VulpesVulpes,-96.75,39.250007823
VulpesVulpes,-95.25,39.250007823
VulpesVulpes,-93.75,39.250007823
VulpesVulpes,-92.25,39.250007823
VulpesVulpes,-90.75,39.250007823
VulpesVulpes,-89.25,39.250007823
VulpesVulpes,-87.75,39.250007823
VulpesVulpes,-86.25,39.250007823
VulpesVulpes,-84.75,39.250007823
VulpesVulpes,-83.25,39.250007823
VulpesVulpes,-81.75,39.250007823
VulpesVulpes,-80.25,39.250007823
VulpesVulpes,-78.75,39.250007823
VulpesVulpes,-77.25,39.250007823
VulpesVulpes,-75.75,39.250007823
VulpesVulpes,-74.25,39.250007823
VulpesVulpes,-9.75,39.250007823
VulpesVulpes,-8.25,39.250007823
VulpesVulpes,-6.75,39.250007823
VulpesVulpes,-5.25,39.250007823
VulpesVulpes,-3.75,39.250007823
VulpesVulpes,-2.25,39.250007823
VulpesVulpes,-0.75,39.250007823
VulpesVulpes,8.25,39.250007823
VulpesVulpes,9.75,39.250007823
VulpesVulpes,15.75,39.250007823
VulpesVulpes,17.25,39.250007823
VulpesVulpes,20.25,39.250007823
VulpesVulpes,21.75,39.250007823
VulpesVulpes,23.25,39.250007823
VulpesVulpes,26.25,39.250007823
VulpesVulpes,27.75,39.250007823
VulpesVulpes,29.25,39.250007823
VulpesVulpes,30.75,39.250007823
VulpesVulpes,32.25,39.250007823
VulpesVulpes,33.75,39.250007823
VulpesVulpes,35.25,39.250007823
VulpesVulpes,36.75,39.250007823
VulpesVulpes,38.25,39.250007823
VulpesVulpes,39.75,39.250007823
VulpesVulpes,41.25,39.250007823
VulpesVulpes,42.75,39.250007823
VulpesVulpes,44.25,39.250007823
VulpesVulpes,45.75,39.250007823
VulpesVulpes,47.25,39.250007823
VulpesVulpes,48.75,39.250007823
VulpesVulpes,53.25,39.250007823
VulpesVulpes,54.75,39.250007823
VulpesVulpes,56.25,39.250007823
VulpesVulpes,57.75,39.250007823
VulpesVulpes,59.25,39.250007823
VulpesVulpes,60.75,39.250007823
VulpesVulpes,62.25,39.250007823
VulpesVulpes,63.75,39.250007823
VulpesVulpes,65.25,39.250007823
VulpesVulpes,66.75,39.250007823
VulpesVulpes,68.25,39.250007823
VulpesVulpes,69.75,39.250007823
VulpesVulpes,71.25,39.250007823
VulpesVulpes,72.75,39.250007823
VulpesVulpes,74.25,39.250007823
VulpesVulpes,75.75,39.250007823
VulpesVulpes,77.25,39.250007823
VulpesVulpes,78.75,39.250007823
VulpesVulpes,80.25,39.250007823
VulpesVulpes,81.75,39.250007823
VulpesVulpes,83.25,39.250007823
VulpesVulpes,84.75,39.250007823
VulpesVulpes,86.25,39.250007823
VulpesVulpes,87.75,39.250007823
VulpesVulpes,89.25,39.250007823
VulpesVulpes,90.75,39.250007823
VulpesVulpes,92.25,39.250007823
VulpesVulpes,93.75,39.250007823
VulpesVulpes,95.25,39.250007823
VulpesVulpes,96.75,39.250007823
VulpesVulpes,98.25,39.250007823
VulpesVulpes,99.75,39.250007823
VulpesVulpes,101.25,39.250007823
VulpesVulpes,102.75,39.250007823
VulpesVulpes,104.25,39.250007823
VulpesVulpes,105.75,39.250007823
VulpesVulpes,107.25,39.250007823
VulpesVulpes,108.75,39.250007823
VulpesVulpes,110.25,39.250007823
VulpesVulpes,111.75,39.250007823
VulpesVulpes,113.25,39.250007823
VulpesVulpes,114.75,39.250007823
VulpesVulpes,116.25,39.250007823
VulpesVulpes,117.75,39.250007823
VulpesVulpes,119.25,39.250007823
VulpesVulpes,122.25,39.250007823
VulpesVulpes,123.75,39.250007823
VulpesVulpes,125.25,39.250007823
VulpesVulpes,126.75,39.250007823
VulpesVulpes,128.25,39.250007823
VulpesVulpes,140.25,39.250007823
VulpesVulpes,141.75,39.250007823
VulpesVulpes,-120.75,37.750007823
VulpesVulpes,-113.25,37.750007823
VulpesVulpes,-111.75,37.750007823
VulpesVulpes,-110.25,37.750007823
VulpesVulpes,-108.75,37.750007823
VulpesVulpes,-107.25,37.750007823
VulpesVulpes,-105.75,37.750007823
VulpesVulpes,-104.25,37.750007823
VulpesVulpes,-102.75,37.750007823
VulpesVulpes,-101.25,37.750007823
VulpesVulpes,-99.75,37.750007823
VulpesVulpes,-98.25,37.750007823
VulpesVulpes,-96.75,37.750007823
VulpesVulpes,-95.25,37.750007823
VulpesVulpes,-93.75,37.750007823
VulpesVulpes,-92.25,37.750007823
VulpesVulpes,-90.75,37.750007823
VulpesVulpes,-89.25,37.750007823
VulpesVulpes,-87.75,37.750007823
VulpesVulpes,-86.25,37.750007823
VulpesVulpes,-84.75,37.750007823
VulpesVulpes,-83.25,37.750007823
VulpesVulpes,-81.75,37.750007823
VulpesVulpes,-80.25,37.750007823
VulpesVulpes,-78.75,37.750007823
VulpesVulpes,-77.25,37.750007823
VulpesVulpes,-75.75,37.750007823
VulpesVulpes,-8.25,37.750007823
VulpesVulpes,-6.75,37.750007823
VulpesVulpes,-5.25,37.750007823
VulpesVulpes,-3.75,37.750007823
VulpesVulpes,-2.25,37.750007823
VulpesVulpes,-0.75,37.750007823
VulpesVulpes,9.75,37.750007823
VulpesVulpes,12.75,37.750007823
VulpesVulpes,14.25,37.750007823
VulpesVulpes,15.75,37.750007823
VulpesVulpes,21.75,37.750007823
VulpesVulpes,23.25,37.750007823
VulpesVulpes,26.25,37.750007823
VulpesVulpes,27.75,37.750007823
VulpesVulpes,29.25,37.750007823
VulpesVulpes,30.75,37.750007823
VulpesVulpes,32.25,37.750007823
VulpesVulpes,33.75,37.750007823
VulpesVulpes,35.25,37.750007823
VulpesVulpes,36.75,37.750007823
VulpesVulpes,38.25,37.750007823
VulpesVulpes,39.75,37.750007823
VulpesVulpes,41.25,37.750007823
VulpesVulpes,42.75,37.750007823
VulpesVulpes,44.25,37.750007823
VulpesVulpes,45.75,37.750007823
VulpesVulpes,47.25,37.750007823
VulpesVulpes,48.75,37.750007823
VulpesVulpes,50.25,37.750007823
VulpesVulpes,54.75,37.750007823
VulpesVulpes,56.25,37.750007823
VulpesVulpes,57.75,37.750007823
VulpesVulpes,59.25,37.750007823
VulpesVulpes,60.75,37.750007823
VulpesVulpes,62.25,37.750007823
VulpesVulpes,63.75,37.750007823
VulpesVulpes,65.25,37.750007823
VulpesVulpes,66.75,37.750007823
VulpesVulpes,68.25,37.750007823
VulpesVulpes,69.75,37.750007823
VulpesVulpes,71.25,37.750007823
VulpesVulpes,72.75,37.750007823
VulpesVulpes,74.25,37.750007823
VulpesVulpes,75.75,37.750007823
VulpesVulpes,77.25,37.750007823
VulpesVulpes,78.75,37.750007823
VulpesVulpes,80.25,37.750007823
VulpesVulpes,81.75,37.750007823
VulpesVulpes,83.25,37.750007823
VulpesVulpes,84.75,37.750007823
VulpesVulpes,86.25,37.750007823
VulpesVulpes,87.75,37.750007823
VulpesVulpes,89.25,37.750007823
VulpesVulpes,90.75,37.750007823
VulpesVulpes,92.25,37.750007823
VulpesVulpes,93.75,37.750007823
VulpesVulpes,95.25,37.750007823
VulpesVulpes,96.75,37.750007823
VulpesVulpes,98.25,37.750007823
VulpesVulpes,99.75,37.750007823
VulpesVulpes,101.25,37.750007823
VulpesVulpes,102.75,37.750007823
VulpesVulpes,104.25,37.750007823
VulpesVulpes,105.75,37.750007823
VulpesVulpes,107.25,37.750007823
VulpesVulpes,108.75,37.750007823
VulpesVulpes,110.25,37.750007823
VulpesVulpes,111.75,37.750007823
VulpesVulpes,113.25,37.750007823
VulpesVulpes,114.75,37.750007823
VulpesVulpes,116.25,37.750007823
VulpesVulpes,117.75,37.750007823
VulpesVulpes,119.25,37.750007823
VulpesVulpes,120.75,37.750007823
VulpesVulpes,122.25,37.750007823
VulpesVulpes,125.25,37.750007823
VulpesVulpes,126.75,37.750007823
VulpesVulpes,128.25,37.750007823
VulpesVulpes,129.75,37.750007823
VulpesVulpes,137.25,37.750007823
VulpesVulpes,138.75,37.750007823
VulpesVulpes,140.25,37.750007823
VulpesVulpes,-120.75,36.250007823
VulpesVulpes,-119.25,36.250007823
VulpesVulpes,-111.75,36.250007823
VulpesVulpes,-110.25,36.250007823
VulpesVulpes,-108.75,36.250007823
VulpesVulpes,-107.25,36.250007823
VulpesVulpes,-105.75,36.250007823
VulpesVulpes,-99.75,36.250007823
VulpesVulpes,-98.25,36.250007823
VulpesVulpes,-96.75,36.250007823
VulpesVulpes,-95.25,36.250007823
VulpesVulpes,-93.75,36.250007823
VulpesVulpes,-92.25,36.250007823
VulpesVulpes,-90.75,36.250007823
VulpesVulpes,-89.25,36.250007823
VulpesVulpes,-87.75,36.250007823
VulpesVulpes,-86.25,36.250007823
VulpesVulpes,-84.75,36.250007823
VulpesVulpes,-83.25,36.250007823
VulpesVulpes,-81.75,36.250007823
VulpesVulpes,-80.25,36.250007823
VulpesVulpes,-78.75,36.250007823
VulpesVulpes,-77.25,36.250007823
VulpesVulpes,-75.75,36.250007823
VulpesVulpes,-6.75,36.250007823
VulpesVulpes,-5.25,36.250007823
VulpesVulpes,-3.75,36.250007823
VulpesVulpes,-2.25,36.250007823
VulpesVulpes,-0.75,36.250007823
VulpesVulpes,0.75,36.250007823
VulpesVulpes,2.25,36.250007823
VulpesVulpes,3.75,36.250007823
VulpesVulpes,5.25,36.250007823
VulpesVulpes,6.75,36.250007823
VulpesVulpes,8.25,36.250007823
VulpesVulpes,9.75,36.250007823
VulpesVulpes,11.25,36.250007823
VulpesVulpes,14.25,36.250007823
VulpesVulpes,27.75,36.250007823
VulpesVulpes,29.25,36.250007823
VulpesVulpes,30.75,36.250007823
VulpesVulpes,32.25,36.250007823
VulpesVulpes,33.75,36.250007823
VulpesVulpes,35.25,36.250007823
VulpesVulpes,36.75,36.250007823
VulpesVulpes,38.25,36.250007823
VulpesVulpes,39.75,36.250007823
VulpesVulpes,41.25,36.250007823
VulpesVulpes,42.75,36.250007823
VulpesVulpes,44.25,36.250007823
VulpesVulpes,45.75,36.250007823
VulpesVulpes,47.25,36.250007823
VulpesVulpes,48.75,36.250007823
VulpesVulpes,50.25,36.250007823
VulpesVulpes,51.75,36.250007823
VulpesVulpes,53.25,36.250007823
VulpesVulpes,54.75,36.250007823
VulpesVulpes,56.25,36.250007823
VulpesVulpes,57.75,36.250007823
VulpesVulpes,59.25,36.250007823
VulpesVulpes,60.75,36.250007823
VulpesVulpes,62.25,36.250007823
VulpesVulpes,63.75,36.250007823
VulpesVulpes,65.25,36.250007823
VulpesVulpes,66.75,36.250007823
VulpesVulpes,68.25,36.250007823
VulpesVulpes,69.75,36.250007823
VulpesVulpes,71.25,36.250007823
VulpesVulpes,72.75,36.250007823
VulpesVulpes,74.25,36.250007823
VulpesVulpes,75.75,36.250007823
VulpesVulpes,77.25,36.250007823
VulpesVulpes,78.75,36.250007823
VulpesVulpes,80.25,36.250007823
VulpesVulpes,81.75,36.250007823
VulpesVulpes,83.25,36.250007823
VulpesVulpes,84.75,36.250007823
VulpesVulpes,86.25,36.250007823
VulpesVulpes,87.75,36.250007823
VulpesVulpes,89.25,36.250007823
VulpesVulpes,90.75,36.250007823
VulpesVulpes,92.25,36.250007823
VulpesVulpes,93.75,36.250007823
VulpesVulpes,95.25,36.250007823
VulpesVulpes,96.75,36.250007823
VulpesVulpes,98.25,36.250007823
VulpesVulpes,99.75,36.250007823
VulpesVulpes,101.25,36.250007823
VulpesVulpes,102.75,36.250007823
VulpesVulpes,104.25,36.250007823
VulpesVulpes,105.75,36.250007823
VulpesVulpes,107.25,36.250007823
VulpesVulpes,108.75,36.250007823
VulpesVulpes,110.25,36.250007823
VulpesVulpes,111.75,36.250007823
VulpesVulpes,113.25,36.250007823
VulpesVulpes,114.75,36.250007823
VulpesVulpes,116.25,36.250007823
VulpesVulpes,117.75,36.250007823
VulpesVulpes,119.25,36.250007823
VulpesVulpes,120.75,36.250007823
VulpesVulpes,126.75,36.250007823
VulpesVulpes,128.25,36.250007823
VulpesVulpes,129.75,36.250007823
VulpesVulpes,135.75,36.250007823
VulpesVulpes,137.25,36.250007823
VulpesVulpes,138.75,36.250007823
VulpesVulpes,140.25,36.250007823
VulpesVulpes,-120.75,34.750007823
VulpesVulpes,-119.25,34.750007823
VulpesVulpes,-117.75,34.750007823
VulpesVulpes,-105.75,34.750007823
VulpesVulpes,-99.75,34.750007823
VulpesVulpes,-98.25,34.750007823
VulpesVulpes,-96.75,34.750007823
VulpesVulpes,-95.25,34.750007823
VulpesVulpes,-93.75,34.750007823
VulpesVulpes,-92.25,34.750007823
VulpesVulpes,-90.75,34.750007823
VulpesVulpes,-89.25,34.750007823
VulpesVulpes,-87.75,34.750007823
VulpesVulpes,-86.25,34.750007823
VulpesVulpes,-84.75,34.750007823
VulpesVulpes,-83.25,34.750007823
VulpesVulpes,-81.75,34.750007823
VulpesVulpes,-80.25,34.750007823
VulpesVulpes,-78.75,34.750007823
VulpesVulpes,-77.25,34.750007823
VulpesVulpes,-6.75,34.750007823
VulpesVulpes,-5.25,34.750007823
VulpesVulpes,-3.75,34.750007823
VulpesVulpes,-2.25,34.750007823
VulpesVulpes,-0.75,34.750007823
VulpesVulpes,0.75,34.750007823
VulpesVulpes,2.25,34.750007823
VulpesVulpes,3.75,34.750007823
VulpesVulpes,5.25,34.750007823
VulpesVulpes,6.75,34.750007823
VulpesVulpes,8.25,34.750007823
VulpesVulpes,9.75,34.750007823
VulpesVulpes,11.25,34.750007823
VulpesVulpes,35.25,34.750007823
VulpesVulpes,36.75,34.750007823
VulpesVulpes,38.25,34.750007823
VulpesVulpes,39.75,34.750007823
VulpesVulpes,41.25,34.750007823
VulpesVulpes,42.75,34.750007823
VulpesVulpes,44.25,34.750007823
VulpesVulpes,45.75,34.750007823
VulpesVulpes,47.25,34.750007823
VulpesVulpes,48.75,34.750007823
VulpesVulpes,50.25,34.750007823
VulpesVulpes,51.75,34.750007823
VulpesVulpes,53.25,34.750007823
VulpesVulpes,54.75,34.750007823
VulpesVulpes,56.25,34.750007823
VulpesVulpes,57.75,34.750007823
VulpesVulpes,59.25,34.750007823
VulpesVulpes,60.75,34.750007823
VulpesVulpes,62.25,34.750007823
VulpesVulpes,63.75,34.750007823
VulpesVulpes,65.25,34.750007823
VulpesVulpes,66.75,34.750007823
VulpesVulpes,68.25,34.750007823
VulpesVulpes,69.75,34.750007823
VulpesVulpes,71.25,34.750007823
VulpesVulpes,72.75,34.750007823
VulpesVulpes,74.25,34.750007823
VulpesVulpes,75.75,34.750007823
VulpesVulpes,77.25,34.750007823
VulpesVulpes,78.75,34.750007823
VulpesVulpes,80.25,34.750007823
VulpesVulpes,81.75,34.750007823
VulpesVulpes,83.25,34.750007823
VulpesVulpes,84.75,34.750007823
VulpesVulpes,86.25,34.750007823
VulpesVulpes,87.75,34.750007823
VulpesVulpes,89.25,34.750007823
VulpesVulpes,90.75,34.750007823
VulpesVulpes,92.25,34.750007823
VulpesVulpes,93.75,34.750007823
VulpesVulpes,95.25,34.750007823
VulpesVulpes,96.75,34.750007823
VulpesVulpes,98.25,34.750007823
VulpesVulpes,99.75,34.750007823
VulpesVulpes,101.25,34.750007823
VulpesVulpes,102.75,34.750007823
VulpesVulpes,104.25,34.750007823
VulpesVulpes,105.75,34.750007823
VulpesVulpes,107.25,34.750007823
VulpesVulpes,108.75,34.750007823
VulpesVulpes,110.25,34.750007823
VulpesVulpes,111.75,34.750007823
VulpesVulpes,113.25,34.750007823
VulpesVulpes,114.75,34.750007823
VulpesVulpes,116.25,34.750007823
VulpesVulpes,117.75,34.750007823
VulpesVulpes,119.25,34.750007823
VulpesVulpes,120.75,34.750007823
VulpesVulpes,126.75,34.750007823
VulpesVulpes,128.25,34.750007823
VulpesVulpes,131.25,34.750007823
VulpesVulpes,132.75,34.750007823
VulpesVulpes,134.25,34.750007823
VulpesVulpes,135.75,34.750007823
VulpesVulpes,137.25,34.750007823
VulpesVulpes,138.75,34.750007823
VulpesVulpes,140.25,34.750007823
VulpesVulpes,-99.75,33.250007823
VulpesVulpes,-98.25,33.250007823
VulpesVulpes,-96.75,33.250007823
VulpesVulpes,-95.25,33.250007823
VulpesVulpes,-93.75,33.250007823
VulpesVulpes,-92.25,33.250007823
VulpesVulpes,-90.75,33.250007823
VulpesVulpes,-89.25,33.250007823
VulpesVulpes,-87.75,33.250007823
VulpesVulpes,-86.25,33.250007823
VulpesVulpes,-84.75,33.250007823
VulpesVulpes,-83.25,33.250007823
VulpesVulpes,-81.75,33.250007823
VulpesVulpes,-80.25,33.250007823
VulpesVulpes,-78.75,33.250007823
VulpesVulpes,-8.25,33.250007823
VulpesVulpes,-6.75,33.250007823
VulpesVulpes,-5.25,33.250007823
VulpesVulpes,-3.75,33.250007823
VulpesVulpes,-2.25,33.250007823
VulpesVulpes,-0.75,33.250007823
VulpesVulpes,0.75,33.250007823
VulpesVulpes,2.25,33.250007823
VulpesVulpes,3.75,33.250007823
VulpesVulpes,5.25,33.250007823
VulpesVulpes,6.75,33.250007823
VulpesVulpes,8.25,33.250007823
VulpesVulpes,9.75,33.250007823
VulpesVulpes,21.75,33.250007823
VulpesVulpes,35.25,33.250007823
VulpesVulpes,36.75,33.250007823
VulpesVulpes,38.25,33.250007823
VulpesVulpes,39.75,33.250007823
VulpesVulpes,41.25,33.250007823
VulpesVulpes,42.75,33.250007823
VulpesVulpes,44.25,33.250007823
VulpesVulpes,45.75,33.250007823
VulpesVulpes,47.25,33.250007823
VulpesVulpes,48.75,33.250007823
VulpesVulpes,50.25,33.250007823
VulpesVulpes,51.75,33.250007823
VulpesVulpes,53.25,33.250007823
VulpesVulpes,54.75,33.250007823
VulpesVulpes,56.25,33.250007823
VulpesVulpes,57.75,33.250007823
VulpesVulpes,59.25,33.250007823
VulpesVulpes,60.75,33.250007823
VulpesVulpes,62.25,33.250007823
VulpesVulpes,63.75,33.250007823
VulpesVulpes,65.25,33.250007823
VulpesVulpes,66.75,33.250007823
VulpesVulpes,68.25,33.250007823
VulpesVulpes,69.75,33.250007823
VulpesVulpes,71.25,33.250007823
VulpesVulpes,72.75,33.250007823
VulpesVulpes,74.25,33.250007823
VulpesVulpes,75.75,33.250007823
VulpesVulpes,77.25,33.250007823
VulpesVulpes,78.75,33.250007823
VulpesVulpes,80.25,33.250007823
VulpesVulpes,81.75,33.250007823
VulpesVulpes,83.25,33.250007823
VulpesVulpes,84.75,33.250007823
VulpesVulpes,86.25,33.250007823
